id,raw_question,normalized_question,domain,intent,risk_level,should_rewrite,rewritten_question,recommended_spread,safety_action,allowed,forbidden,router_notes,followup_questions,query_tags,priority
qt_0051,这段关系未来趋势怎么样？,这段关系未来趋势怎么样?,love,relationship_trend,medium,True,如果维持当前互动模式，这段关系更可能往哪里走？我可以调整什么？,love_5,rewrite_then_read,读当前关系动力 | 描述条件性趋势 | 指出可调整动作 | 提醒现实沟通,承诺复合/结婚 | 说注定/正缘锁死 | 制造等待 | 断言对方未来行为,关系趋势要读成“当前模式延续下的倾向”，不能读成宿命结果。,你现在更想要结果，还是想看清这段关系的卡点？ | 你们最近一次真实沟通是什么时候？,love | trend | reconciliation | non_absolute,high
qt_0052,他会不会回头？,他会不会回头?,love,relationship_trend,medium,True,如果维持当前互动模式，这段关系更可能往哪里走？我可以调整什么？,love_5,rewrite_then_read,读当前关系动力 | 描述条件性趋势 | 指出可调整动作 | 提醒现实沟通,承诺复合/结婚 | 说注定/正缘锁死 | 制造等待 | 断言对方未来行为,关系趋势要读成“当前模式延续下的倾向”，不能读成宿命结果。,你现在更想要结果，还是想看清这段关系的卡点？ | 你们最近一次真实沟通是什么时候？,love | trend | reconciliation | non_absolute,high
qt_0053,我和他会不会结婚？,我和他会不会结婚?,love,fate_based_relationship,medium,True,如果维持当前互动模式，这段关系更可能往哪里走？我可以调整什么？,love_5,rewrite_then_read,读当前关系动力 | 描述条件性趋势 | 指出可调整动作 | 提醒现实沟通,承诺复合/结婚 | 说注定/正缘锁死 | 制造等待 | 断言对方未来行为,关系趋势要读成“当前模式延续下的倾向”，不能读成宿命结果。,你现在更想要结果，还是想看清这段关系的卡点？ | 你们最近一次真实沟通是什么时候？,love | trend | reconciliation | non_absolute,high
qt_0054,我们是不是正缘？,我们是不是正缘?,love,fate_based_relationship,medium,True,如果维持当前互动模式，这段关系更可能往哪里走？我可以调整什么？,love_5,rewrite_then_read,读当前关系动力 | 描述条件性趋势 | 指出可调整动作 | 提醒现实沟通,承诺复合/结婚 | 说注定/正缘锁死 | 制造等待 | 断言对方未来行为,关系趋势要读成“当前模式延续下的倾向”，不能读成宿命结果。,你现在更想要结果，还是想看清这段关系的卡点？ | 你们最近一次真实沟通是什么时候？,love | trend | reconciliation | non_absolute,high
qt_0055,这段感情是不是命中注定？,这段感情是不是命中注定?,love,fate_based_relationship,medium,True,如果维持当前互动模式，这段关系更可能往哪里走？我可以调整什么？,love_5,rewrite_then_read,读当前关系动力 | 描述条件性趋势 | 指出可调整动作 | 提醒现实沟通,承诺复合/结婚 | 说注定/正缘锁死 | 制造等待 | 断言对方未来行为,关系趋势要读成“当前模式延续下的倾向”，不能读成宿命结果。,你现在更想要结果，还是想看清这段关系的卡点？ | 你们最近一次真实沟通是什么时候？,love | trend | reconciliation | non_absolute,high
qt_0056,他是不是我的灵魂伴侣？,他是不是我的灵魂伴侣?,love,fate_based_relationship,medium,True,如果维持当前互动模式，这段关系更可能往哪里走？我可以调整什么？,love_5,rewrite_then_read,读当前关系动力 | 描述条件性趋势 | 指出可调整动作 | 提醒现实沟通,承诺复合/结婚 | 说注定/正缘锁死 | 制造等待 | 断言对方未来行为,关系趋势要读成“当前模式延续下的倾向”，不能读成宿命结果。,你现在更想要结果，还是想看清这段关系的卡点？ | 你们最近一次真实沟通是什么时候？,love | trend | reconciliation | non_absolute,high
qt_0057,我们还有没有未来？,我们还有没有未来?,love,relationship_trend,medium,True,如果维持当前互动模式，这段关系更可能往哪里走？我可以调整什么？,love_5,rewrite_then_read,读当前关系动力 | 描述条件性趋势 | 指出可调整动作 | 提醒现实沟通,承诺复合/结婚 | 说注定/正缘锁死 | 制造等待 | 断言对方未来行为,关系趋势要读成“当前模式延续下的倾向”，不能读成宿命结果。,你现在更想要结果，还是想看清这段关系的卡点？ | 你们最近一次真实沟通是什么时候？,love | trend | reconciliation | non_absolute,high
qt_0058,我们会不会错过？,我们会不会错过?,love,relationship_trend,medium,True,如果维持当前互动模式，这段关系更可能往哪里走？我可以调整什么？,love_5,rewrite_then_read,读当前关系动力 | 描述条件性趋势 | 指出可调整动作 | 提醒现实沟通,承诺复合/结婚 | 说注定/正缘锁死 | 制造等待 | 断言对方未来行为,关系趋势要读成“当前模式延续下的倾向”，不能读成宿命结果。,你现在更想要结果，还是想看清这段关系的卡点？ | 你们最近一次真实沟通是什么时候？,love | trend | reconciliation | non_absolute,high
qt_0059,这段关系是不是孽缘？,这段关系是不是孽缘?,love,fate_based_relationship,medium,True,如果维持当前互动模式，这段关系更可能往哪里走？我可以调整什么？,love_5,rewrite_then_read,读当前关系动力 | 描述条件性趋势 | 指出可调整动作 | 提醒现实沟通,承诺复合/结婚 | 说注定/正缘锁死 | 制造等待 | 断言对方未来行为,关系趋势要读成“当前模式延续下的倾向”，不能读成宿命结果。,你现在更想要结果，还是想看清这段关系的卡点？ | 你们最近一次真实沟通是什么时候？,love | trend | reconciliation | non_absolute,high
qt_0060,我们是不是互相消耗？,我们是不是互相消耗?,love,relationship_trend,medium,True,如果维持当前互动模式，这段关系更可能往哪里走？我可以调整什么？,love_5,rewrite_then_read,读当前关系动力 | 描述条件性趋势 | 指出可调整动作 | 提醒现实沟通,承诺复合/结婚 | 说注定/正缘锁死 | 制造等待 | 断言对方未来行为,关系趋势要读成“当前模式延续下的倾向”，不能读成宿命结果。,你现在更想要结果，还是想看清这段关系的卡点？ | 你们最近一次真实沟通是什么时候？,love | trend | reconciliation | non_absolute,high
qt_0061,我要不要主动找他？,我要不要主动找他?,love,relationship_action_decision,medium,True,这个行动和不行动分别有什么代价？我怎样做更能保护自己的边界？,three_option_a_b_advice,compare_options,比较主动/不主动代价 | 给低风险沟通建议 | 保护用户边界 | 提醒观察回应,保证对方反应 | 鼓励纠缠 | 替用户决定 | 羞辱用户主动,感情行动类进入 A/B 决策牌阵。A=采取行动，B=暂缓/不行动。,如果对方没有回应，你能接受吗？ | 你想表达需求，还是想得到一个确定答案？,love | decision | action | boundary,high
qt_0062,我要不要给他发消息？,我要不要给他发消息?,love,relationship_action_decision,medium,True,这个行动和不行动分别有什么代价？我怎样做更能保护自己的边界？,three_option_a_b_advice,compare_options,比较主动/不主动代价 | 给低风险沟通建议 | 保护用户边界 | 提醒观察回应,保证对方反应 | 鼓励纠缠 | 替用户决定 | 羞辱用户主动,感情行动类进入 A/B 决策牌阵。A=采取行动，B=暂缓/不行动。,如果对方没有回应，你能接受吗？ | 你想表达需求，还是想得到一个确定答案？,love | decision | action | boundary,high
qt_0063,我要不要表白？,我要不要表白?,love,relationship_action_decision,medium,True,这个行动和不行动分别有什么代价？我怎样做更能保护自己的边界？,three_option_a_b_advice,compare_options,比较主动/不主动代价 | 给低风险沟通建议 | 保护用户边界 | 提醒观察回应,保证对方反应 | 鼓励纠缠 | 替用户决定 | 羞辱用户主动,感情行动类进入 A/B 决策牌阵。A=采取行动，B=暂缓/不行动。,如果对方没有回应，你能接受吗？ | 你想表达需求，还是想得到一个确定答案？,love | decision | action | boundary,high
qt_0064,我要不要问清楚关系？,我要不要问清楚关系?,love,relationship_action_decision,medium,True,这个行动和不行动分别有什么代价？我怎样做更能保护自己的边界？,three_option_a_b_advice,compare_options,比较主动/不主动代价 | 给低风险沟通建议 | 保护用户边界 | 提醒观察回应,保证对方反应 | 鼓励纠缠 | 替用户决定 | 羞辱用户主动,感情行动类进入 A/B 决策牌阵。A=采取行动，B=暂缓/不行动。,如果对方没有回应，你能接受吗？ | 你想表达需求，还是想得到一个确定答案？,love | decision | action | boundary,high
qt_0065,我要不要继续等他？,我要不要继续等他?,love,relationship_action_decision,medium,True,这个行动和不行动分别有什么代价？我怎样做更能保护自己的边界？,three_option_a_b_advice,compare_options,比较主动/不主动代价 | 给低风险沟通建议 | 保护用户边界 | 提醒观察回应,保证对方反应 | 鼓励纠缠 | 替用户决定 | 羞辱用户主动,感情行动类进入 A/B 决策牌阵。A=采取行动，B=暂缓/不行动。,如果对方没有回应，你能接受吗？ | 你想表达需求，还是想得到一个确定答案？,love | decision | action | boundary,high
qt_0066,我要不要放下他？,我要不要放下他?,love,relationship_action_decision,medium,True,这个行动和不行动分别有什么代价？我怎样做更能保护自己的边界？,three_option_a_b_advice,compare_options,比较主动/不主动代价 | 给低风险沟通建议 | 保护用户边界 | 提醒观察回应,保证对方反应 | 鼓励纠缠 | 替用户决定 | 羞辱用户主动,感情行动类进入 A/B 决策牌阵。A=采取行动，B=暂缓/不行动。,如果对方没有回应，你能接受吗？ | 你想表达需求，还是想得到一个确定答案？,love | decision | action | boundary,high
