profile_id,card_id,card_name_cn,orientation,orientation_cn,domain,domain_name_cn,theme,core_reading,base_meaning_reference,keywords_used,tone_hint,allowed_claim_strength,forbidden,general_advice
the_fool_upright_love,the_fool,愚人,upright,正位,love,感情,开始、自由与冒险,愚人（正位）在感情场景中的核心是：开始、自由与冒险。在感情里，它会把“开始、自由”放进关系互动、情绪连接、边界和回应节奏中理解。,愚人正位强调开始、自由与冒险，通常指向一个需要被看见的核心主题。,开始 | 自由 | 冒险 | 未知 | 轻装上阵,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
the_lovers_upright_career,the_lovers,恋人,upright,正位,career,事业,关系选择与价值一致,恋人（正位）在事业场景中的核心是：关系选择与价值一致。事业里常指选择路径、合作关系或价值取向需要对齐。,恋人正位强调关系、选择与吸引，通常指向一个需要被看见的核心主题。,关系 | 选择 | 吸引 | 价值一致 | 亲密连接,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
the_lovers_upright_self_state,the_lovers,恋人,upright,正位,self_state,自我状态,关系选择与价值一致,恋人（正位）在自我状态场景中的核心是：关系选择与价值一致。自我状态里提示内在有两个声音，需要看清自己真正认同什么。,恋人正位强调关系、选择与吸引，通常指向一个需要被看见的核心主题。,关系 | 选择 | 吸引 | 价值一致 | 亲密连接,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
the_lovers_upright_decision,the_lovers,恋人,upright,正位,decision,决策,关系选择与价值一致,恋人（正位）在决策场景中的核心是：关系选择与价值一致。决策里不是简单二选一，而是问哪个选择更符合长期价值。,恋人正位强调关系、选择与吸引，通常指向一个需要被看见的核心主题。,关系 | 选择 | 吸引 | 价值一致 | 亲密连接,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
the_lovers_reversed_love,the_lovers,恋人,reversed,逆位,love,感情,关系选择与价值一致,恋人（逆位）在感情场景中的核心是：关系选择与价值一致。感情里重点是吸引、选择和价值是否一致，而不是单纯甜蜜。,恋人逆位强调失衡、犹豫与价值冲突，通常提示该主题受阻、失衡或需要重新调整。,失衡 | 犹豫 | 价值冲突 | 关系脱节 | 错误选择,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
the_lovers_reversed_career,the_lovers,恋人,reversed,逆位,career,事业,关系选择与价值一致,恋人（逆位）在事业场景中的核心是：关系选择与价值一致。事业里常指选择路径、合作关系或价值取向需要对齐。,恋人逆位强调失衡、犹豫与价值冲突，通常提示该主题受阻、失衡或需要重新调整。,失衡 | 犹豫 | 价值冲突 | 关系脱节 | 错误选择,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
the_lovers_reversed_self_state,the_lovers,恋人,reversed,逆位,self_state,自我状态,关系选择与价值一致,恋人（逆位）在自我状态场景中的核心是：关系选择与价值一致。自我状态里提示内在有两个声音，需要看清自己真正认同什么。,恋人逆位强调失衡、犹豫与价值冲突，通常提示该主题受阻、失衡或需要重新调整。,失衡 | 犹豫 | 价值冲突 | 关系脱节 | 错误选择,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
the_lovers_reversed_decision,the_lovers,恋人,reversed,逆位,decision,决策,关系选择与价值一致,恋人（逆位）在决策场景中的核心是：关系选择与价值一致。决策里不是简单二选一，而是问哪个选择更符合长期价值。,恋人逆位强调失衡、犹豫与价值冲突，通常提示该主题受阻、失衡或需要重新调整。,失衡 | 犹豫 | 价值冲突 | 关系脱节 | 错误选择,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
the_chariot_upright_love,the_chariot,战车,upright,正位,love,感情,推进、意志与胜利,战车（正位）在感情场景中的核心是：推进、意志与胜利。在感情里，它会把“推进、意志”放进关系互动、情绪连接、边界和回应节奏中理解。,战车正位强调推进、意志与胜利，通常指向一个需要被看见的核心主题。,推进 | 意志 | 胜利 | 控制方向 | 克服阻力,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
the_chariot_upright_career,the_chariot,战车,upright,正位,career,事业,推进、意志与胜利,战车（正位）在事业场景中的核心是：推进、意志与胜利。在事业里，它会把“推进、意志”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,战车正位强调推进、意志与胜利，通常指向一个需要被看见的核心主题。,推进 | 意志 | 胜利 | 控制方向 | 克服阻力,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
the_chariot_upright_self_state,the_chariot,战车,upright,正位,self_state,自我状态,推进、意志与胜利,战车（正位）在自我状态场景中的核心是：推进、意志与胜利。在自我状态里，它会把“推进、意志”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,战车正位强调推进、意志与胜利，通常指向一个需要被看见的核心主题。,推进 | 意志 | 胜利 | 控制方向 | 克服阻力,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
the_chariot_upright_decision,the_chariot,战车,upright,正位,decision,决策,推进、意志与胜利,战车（正位）在决策场景中的核心是：推进、意志与胜利。在决策里，它会把“推进、意志”放进选择路径、收益、代价、风险和验证动作中理解。,战车正位强调推进、意志与胜利，通常指向一个需要被看见的核心主题。,推进 | 意志 | 胜利 | 控制方向 | 克服阻力,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
the_chariot_reversed_love,the_chariot,战车,reversed,逆位,love,感情,失控、方向混乱与硬撑,战车（逆位）在感情场景中的核心是：失控、方向混乱与硬撑。在感情里，它会把“失控、方向混乱”放进关系互动、情绪连接、边界和回应节奏中理解。,战车逆位强调失控、方向混乱与硬撑，通常提示该主题受阻、失衡或需要重新调整。,失控 | 方向混乱 | 硬撑 | 内耗 | 冲动推进,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
the_chariot_reversed_career,the_chariot,战车,reversed,逆位,career,事业,失控、方向混乱与硬撑,战车（逆位）在事业场景中的核心是：失控、方向混乱与硬撑。在事业里，它会把“失控、方向混乱”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,战车逆位强调失控、方向混乱与硬撑，通常提示该主题受阻、失衡或需要重新调整。,失控 | 方向混乱 | 硬撑 | 内耗 | 冲动推进,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
the_chariot_reversed_self_state,the_chariot,战车,reversed,逆位,self_state,自我状态,失控、方向混乱与硬撑,战车（逆位）在自我状态场景中的核心是：失控、方向混乱与硬撑。在自我状态里，它会把“失控、方向混乱”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,战车逆位强调失控、方向混乱与硬撑，通常提示该主题受阻、失衡或需要重新调整。,失控 | 方向混乱 | 硬撑 | 内耗 | 冲动推进,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
the_chariot_reversed_decision,the_chariot,战车,reversed,逆位,decision,决策,失控、方向混乱与硬撑,战车（逆位）在决策场景中的核心是：失控、方向混乱与硬撑。在决策里，它会把“失控、方向混乱”放进选择路径、收益、代价、风险和验证动作中理解。,战车逆位强调失控、方向混乱与硬撑，通常提示该主题受阻、失衡或需要重新调整。,失控 | 方向混乱 | 硬撑 | 内耗 | 冲动推进,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
strength_upright_love,strength,力量,upright,正位,love,感情,温柔的力量、耐心与自控,力量（正位）在感情场景中的核心是：温柔的力量、耐心与自控。在感情里，它会把“温柔的力量、耐心”放进关系互动、情绪连接、边界和回应节奏中理解。,力量正位强调温柔的力量、耐心与自控，通常指向一个需要被看见的核心主题。,温柔的力量 | 耐心 | 自控 | 勇气 | 驯服本能,温柔但克制,low_to_medium,断言对方真实想法 | 断言一定复合/分手 | 断言出轨 | 制造等待依赖,回到互动证据、自己的感受和清楚边界。
strength_upright_career,strength,力量,upright,正位,career,事业,温柔的力量、耐心与自控,力量（正位）在事业场景中的核心是：温柔的力量、耐心与自控。在事业里，它会把“温柔的力量、耐心”放进工作状态、职业路径、资源、能力发挥和现实约束中理解。,力量正位强调温柔的力量、耐心与自控，通常指向一个需要被看见的核心主题。,温柔的力量 | 耐心 | 自控 | 勇气 | 驯服本能,清醒分析,medium,断言一定录用/升职/裁员 | 替用户做职业决定 | 预测具体薪资 | 忽略现实条件,把感受拆成任务、资源、风险、退路和时间表。
strength_upright_self_state,strength,力量,upright,正位,self_state,自我状态,温柔的力量、耐心与自控,力量（正位）在自我状态场景中的核心是：温柔的力量、耐心与自控。在自我状态里，它会把“温柔的力量、耐心”放进情绪、能量、内在需求、压力来源和自我照顾中理解。,力量正位强调温柔的力量、耐心与自控，通常指向一个需要被看见的核心主题。,温柔的力量 | 耐心 | 自控 | 勇气 | 驯服本能,温柔陪伴,medium,心理疾病诊断 | 替代心理治疗 | 羞辱用户 | 把情绪神秘化,先承认感受，再找到一个能落地的照顾动作。
strength_upright_decision,strength,力量,upright,正位,decision,决策,温柔的力量、耐心与自控,力量（正位）在决策场景中的核心是：温柔的力量、耐心与自控。在决策里，它会把“温柔的力量、耐心”放进选择路径、收益、代价、风险和验证动作中理解。,力量正位强调温柔的力量、耐心与自控，通常指向一个需要被看见的核心主题。,温柔的力量 | 耐心 | 自控 | 勇气 | 驯服本能,清醒但不替用户决定,medium,替用户做最终决定 | 把牌当唯一依据 | 忽略现实风险 | 绝对化结果,把选项拆成收益、代价、不可接受风险和最小验证。
